,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0,2.2453833544969095,2.600153129129661,2.1446795784785557,1.8221508422144828,2.167920628466512,0.5347028120736121,2.191442868192525,0.1757935873926082,1.138268296297291,2.2258843004704922,2.2387646686333977,1.4187856099300347,1.6439489790605306,2.685270494307066,1.757984934213662,3.1214601562014925,1.999040073411827,2.2040180884406335,2.808437199249304,2.06551355809671,1.4988280096545994,1.9451362741528548,1.9821946319049546,1.3176291738992174,1.8720839643295883,1.6289039530012817,2.462178878593717,2.017305937092628,1.858602125426215,1.946909034688712,2.111561009203083,2.30840709984489,1.5001438856653093,1.4792061836893642,2.5523396077012652,1.7938315638976348,1.291578953701563,2.2219063546915523,2.2316849030163435,1.2346423713716468,2.114740857731803,2.3677915462141867,2.1871932258531315,2.3159907418806975,1.2978654509546255,2.1655200774980976,1.8486901202647767,1.7586049206376777,2.4352778047098633,2.739637255337115,2.8971850273001793,2.6574039357529524,1.945132909184908,2.1763600815131716,2.3834114358921217,2.060588974649731,2.065382093955772,2.411876565938091,1.9703586769870338,1.6353565318131693
1,1.7927634670820707,2.316955188866871,2.001496645599978,2.170104988434169,2.335039621101095,1.8125792685511952,2.378124081814903,2.189421301729197,1.3825934565442606,2.7211523955931223,1.749627628121542,1.1724523284074082,1.4774781452068488,1.489477419660839,2.0260866593287665,1.8630747472268814,1.8315840161797037,2.3098509827412395,2.1699376805963517,2.1580239353221433,2.204914228664346,2.308067334001119,0.9460233291112785,1.8177808738677694,0.909894967755263,2.018029963398898,1.9976835138878273,2.5227661373948402,2.5938171963605603,2.1013875241261837,1.74981946130155,2.242580556272869,1.7360411813378431,1.9993036742783254,2.493068158480384,1.7211143270052882,2.4028393196212505,2.338700684346151,1.5226040914345893,2.4869470641087004,2.3492831726857526,2.050962943686329,1.618838270986174,1.570396990712215,1.7311687115484888,2.27129723164598,1.522187416299301,2.2187561243099347,1.3791222355608037,1.8979657077805756,2.054823877287004,3.2225650725294583,1.3113421722398164,2.736007283245067,2.07492120699364,2.2055859590079816,2.059173956694102,2.2223634090976163,1.9231574478189912,2.7270250907287292
2,1.7717644278876388,2.5661172860896238,1.6778164398934885,1.9698740767993566,1.4640187238548905,2.22751186017376,2.722562978463267,1.961321910089573,1.9015571506480453,1.4426915184660367,1.8853536732238458,1.2036028701392363,1.5435610066405863,2.113393023054568,2.6595065988706983,3.4046054306147515,1.7067074574645495,2.7176500783227198,2.121876240200824,1.9243761766268122,2.216297225863076,2.0309582418399796,2.0551978628061094,1.7958334185866653,1.3009451701005745,1.2281873987389593,2.3266224416406134,1.8616499549571432,1.7019555501719168,2.004252813361577,2.3974661264578137,2.090181971513199,1.6719725316795162,2.6131464778244746,2.789592751490816,2.2472783276614265,2.486831755672045,2.6209799984069058,2.565049658202257,2.307049588556312,5.2991735235374415,2.2598302866732514,1.4513311627264782,2.350361578429793,1.3220930144367231,1.6027002724374726,2.6517825339040435,2.4201100813470986,2.7436991448429313,1.864162808156354,1.4238755793616162,1.8797814014648286,2.0510156486202873,2.0394943581700047,2.566840239378351,1.8193647874982772,2.1760172359014622,1.505686425282697,2.2251586390219065,2.0015542750928184
3,1.6250933308577413,1.8820853189125737,1.907912126742389,1.864922435331452,2.885670621133842,1.9507769988460602,1.878051944911331,0.9512745211949292,1.5528963240102613,1.8684632877718235,1.6570736619116786,2.6908537966888986,1.9175311123018908,2.644222124659126,2.030852317025184,2.0186139182107885,1.9556017761437494,2.0018981258107296,2.8593975015249296,0.8401946366243909,0.9992271277806606,1.7284145844719432,2.0072639409687842,2.345052212382006,2.2365435990137374,1.807877043559715,2.5095218466208813,2.5150977015763654,2.0920289156357827,2.4813287862434206,2.136322631716064,1.7192584866085583,2.3489084195000025,2.055306561289339,2.0006699233772434,2.736476786094787,0.7745639357299567,1.2911579149202153,1.406464786812815,1.8183696762155972,1.8726959151169849,1.2463371761134763,1.507420983844587,1.5695791607382148,3.2287120460379457,2.900870973873573,1.7941252911576753,1.8182083548466006,1.425398001405853,1.0459347933873666,1.941559906795738,1.5010740083779872,1.957574734168995,1.1998970754782614,1.6190127708448712,2.0743135476514154,2.1831047988919687,2.2087359793710073,1.3397555079214813,2.427342865067781
4,1.5998941516990748,2.3164289573036534,1.9946806616909034,1.311806250461026,1.841901147709406,2.1826818710318836,2.3064826902372997,1.9295060512777906,2.7658894453005263,2.5037553854932795,1.8716729418001237,2.375060906068472,2.9668967425940935,2.9802423003915135,1.3860000595887514,1.5367334444214247,2.7424593933669255,1.4708594745811814,1.3387294333541604,1.7569029346504765,2.2101133547372926,1.9488016466944518,1.6747181897972039,1.6628937691377454,1.6438314677936456,1.5602451856705288,3.140816438638031,2.1487555355927777,2.443379527202369,1.7554612659405382,1.9070216614069755,1.6432230093148226,0.6741458325403991,1.310995361576067,1.0946906600098028,0.8751081110241963,1.4023205128509486,2.6624778396908155,1.9777819161478227,2.645281881160587,2.2054912884504376,2.3912794128575796,1.5495515023477124,2.2619754770963354,2.364357117037173,1.7116763538831536,2.279770185308083,2.2830938792874163,1.7252236894349586,1.4386157838645026,1.4079358340508639,2.043252770960731,2.1635049343946573,1.6037370847710428,2.0132926706630494,2.285268518069243,2.3090953573326503,2.7759400600612443,2.638490416099022,1.499354283621728
5,2.8417931047690113,1.7345117477221426,2.5224364062272135,2.0339933130255443,1.7939253107715163,1.0961515701125335,1.9142177448918258,1.2203083823471954,2.4836496179213863,2.7583963285696242,1.6015445053516548,2.1509853712596354,1.6373042389960122,1.6857576349316052,2.3872473519326856,1.9807308690782937,2.8698240209655057,1.7588837606485395,2.4996681662372446,2.048706706478891,2.3978890048721166,1.7764211713350266,1.9752205812242087,1.9422505603505327,1.5819714425771063,2.3310407672908764,2.325124502789182,2.2967773474527835,2.7684828269588224,2.724672400618152,1.8125276550754323,2.186526159217089,1.6881996553708936,2.0116776580572777,1.7001252754405676,2.8100351545680256,2.181849075171481,1.890985435947789,2.5968092859281886,0.9146922951022942,0.9929487025673551,2.397919327609887,2.030234224058684,2.12522315013038,1.3368019483407256,1.9883831445748168,3.0017547052006712,2.4120998098979314,2.084853272571406,1.7804730449475312,1.802713574065303,0.9354010553999912,2.1288202104605802,2.422741554240927,1.2121903364146924,1.669291553846592,1.421267683883289,1.5173244025956183,2.02674081341095,0.9577989225057628
6,2.307135219178532,2.3769275349668413,1.8744487059815438,0.7596457450077292,1.5017906869988051,2.6164509670513483,0.6110028596357138,1.8262382939032404,1.4099996107663704,2.402285150792418,1.6624430239282693,2.2019770103678056,2.2827302095845465,2.9181129198650098,1.8985290281623148,2.1880221848113055,1.257472260436282,2.595206781646872,1.6197455759643176,1.7196229179561273,1.9888761025753947,1.2185578273300752,2.114385014464469,2.4837331364625053,2.1464669117486457,1.2055512179106374,1.9380953528351703,2.3710144514897453,1.061005617017046,1.462616993091143,2.43827180204076,2.1350477170986433,2.205985791063377,2.929747403811656,2.2342763892531012,2.3289440052165897,3.355372763609163,1.8930977209547546,1.6010586181907525,2.2138981991235664,2.2194955146944473,1.736642304026896,1.4838014902225762,3.1549222110450392,2.1634217351940115,1.6338573092989621,2.457965151139799,1.9454274242193328,1.8735592768410845,2.281136435957247,1.354058865884155,2.176313601958586,2.9564774038658763,2.233088831098655,1.8118939481082679,1.746447359785879,1.7948300133274453,1.8730186609761095,1.811096733620864,2.4581557205372833
7,1.1333954483955084,2.431000025206067,1.8101567374287195,2.188473892847686,1.4365060448995681,2.664315533424718,2.6228174800859367,2.4797952628750366,1.2426226121032302,2.4145605355330266,2.2024275438178544,1.197364376433716,1.9878513081145923,2.1822672445166313,2.2780376369115753,2.088630683474428,2.1456157084236898,2.736805696126548,2.6130169549553397,0.5664725231086283,1.841280722581159,1.9176744862280244,1.1239507136365146,2.047091529116156,2.6243788862052533,1.4567160702047048,2.168200469344936,1.5420882613517812,1.6640439881601616,2.7386968170850174,1.7287210899440875,2.2311062445053125,1.0643909419695063,2.93115878069744,2.3013262231532496,1.9087500786748692,2.2877732549999474,1.2950902855260948,2.5912653708763287,1.838007612251785,1.8979652424757827,1.7541721925172578,1.7096742986272075,2.3473353058142044,2.1279534250521115,2.32587407070152,1.9956026552572144,2.2565999055385904,1.7905756280374807,3.114865920704774,1.2160347917847507,2.6304686617814923,2.6839537253604853,1.573920597017203,3.1146368052779865,2.497745141472659,2.4855695034114555,2.0140110935129383,1.8913869208906617,1.895295586480196
8,2.1952652981597587,2.700593137516948,2.09065710893071,1.5442781884313548,2.41221353119249,2.460575373197396,2.327329764223893,2.3727494532624913,1.864535934921096,1.5355054164347102,1.5659032846796102,1.182268375771071,2.118474305772975,1.9582756083867032,1.7800061477351456,0.5221905878274651,1.3763412651529157,2.5604203257015836,1.6676869999684345,2.1802958388284206,1.3046572850123719,2.7193527411796157,1.9279861699726617,2.1450201982417676,3.1628898959408422,2.758220050294702,1.8467171893564711,1.7033899075648204,1.837227494240234,2.254949124238268,1.9473879328745645,1.802377927498264,2.733590625354521,1.9428950541110817,3.1497945465186596,2.0453712818760863,2.892659197112364,2.1786597113553134,2.481480286624724,1.6376944742411377,1.5731203887062941,2.229852977507494,2.4942766212326575,2.0201282510002314,1.3568033324581514,1.3198708168553366,1.2864317989068794,1.1161889435303096,2.0547426797235437,2.5625219608540126,1.9932921065375957,0.8697926213310738,1.9046197698327256,1.9186005016836964,3.0479993751127195,1.2714310435402219,1.8046611987004022,2.852926340272282,2.224989170673274,2.2816565367582125
9,2.057292218511939,2.1649717693286323,2.388804765139268,1.595256840553617,2.4390292894541,1.3134984915572305,2.164183986415769,2.0893704816431637,1.691853455903946,1.9886573623371766,1.6887299236672235,1.4641493365691278,1.8231926291931777,1.4480056823141694,2.161398732046624,1.4249572529238184,2.355988511495526,1.4092604660355899,1.716852542209497,1.6876982958924105,2.6625733644374194,2.165144972808296,1.8941330987278029,2.2493597205348617,0.946403826335156,1.9784332051795464,2.9987570889023814,2.0661732532013364,2.0339565845846677,2.274064189821098,2.4478026216571727,1.0012666535550703,1.1588367591044866,2.1051456455430735,1.6425617190512452,2.6560126311099572,1.842412805057388,1.0327346321434412,1.3659930415780015,0.6251619901847123,1.8829372313585437,1.9058079363678084,1.787768645109051,2.539439519514869,2.5992599182583467,1.9148057883219445,0.932653166261572,2.3086407902461294,2.277680114254288,2.1546957850784727,2.490739874654058,1.41758595176948,3.0043776930925694,1.520286123429066,2.374611463600427,1.1563261527933242,1.5348676563649746,2.758184323362668,1.869550088499575,2.419961302566399
